IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type,CrashOnSameIP
4012eb,xmm0,81901304,13598,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,39.990852,68.1592039800995,31.8407960199005,CONDITION,0.39040207522697795
400cbb,xmm0,81917290,2102,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,39.998657,68.1592039800995,31.8407960199005,DATAXFER,0.3793103448275862
400da1,rbx,81926770,9276,crash,<bpnn_layerforward._omp_fn.0>,mulss,"mulss, (%rsi,%rax,4),%xmm0",0,1,40.003287,68.1592039800995,31.8407960199005,FP,0.4230769230769231
400fe0,rsp,81957168,10159,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,40.01813,68.65671641791045,31.34328358208955,DATAXFER,0.36540962288686607
4012e7,rcx,82025373,8303,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.051434,68.1592039800995,31.8407960199005,INTEGER,0.36427566807313644
400cd0,rflags,82028904,3693,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,40.053158,68.1592039800995,31.8407960199005,CONDITION,0.37467018469656993
4012e7,xmm0,82029549,5243,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.053473,68.1592039800995,31.8407960199005,INTEGER,0.36427566807313644
400cc2,rflags,82040419,13412,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",0,1,40.058781,68.65671641791045,31.34328358208955,DATAXFER,0.37037037037037035
4012e7,rcx,82063865,6437,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.07023,69.1542288557214,30.845771144278608,INTEGER,0.36427566807313644
400ff5,rbx,82079329,4416,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,40.077781,69.1542288557214,30.845771144278608,CONDITION,0.3639896373056995
4012eb,rflags,82093505,4715,crash,<bpnn_create>,cmp,"cmp, %ecx,%ebx",0,1,40.084703,68.65671641791045,31.34328358208955,CONDITION,0.39040207522697795
40100b,rflags,82095058,6968,crash,<bpnn_randomize_weights>,cmp,"cmp, %r14d,%r13d",0,1,40.085461,68.1592039800995,31.8407960199005,CONDITION,0.37254901960784315
400d98,rbp,82103681,10117,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,40.089672,67.66169154228855,32.33830845771144,DATAXFER,0.4327956989247312
400cc9,rbx,82111779,10304,crash,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm0,%xmm0",0,1,40.093626,68.1592039800995,31.8407960199005,CONVERT,0.39655172413793105
400fe4,rax,82153438,7819,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,40.113968,68.1592039800995,31.8407960199005,INTEGER,0.37659033078880405
4012e7,rdx,82166272,3151,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.120235,68.1592039800995,31.8407960199005,INTEGER,0.36427566807313644
4012e7,rax,82167240,10495,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.120707,68.1592039800995,31.8407960199005,INTEGER,0.36427566807313644
400d98,rdx,82173267,13553,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,40.12365,68.1592039800995,31.8407960199005,DATAXFER,0.4327956989247312
400cbe,rbx,82195129,7754,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,40.134325,68.1592039800995,31.8407960199005,INTEGER,0.41434262948207173
4012e7,rflags,82219571,8017,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.14626,68.1592039800995,31.8407960199005,INTEGER,0.36427566807313644
400fe0,r14,82226970,5289,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,40.149873,67.66169154228855,32.33830845771144,DATAXFER,0.36540962288686607
400fe8,xmm0,82247179,5958,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,40.159741,67.16417910447761,32.83582089552239,INTEGER,0.39768339768339767
400fe0,xmm0,82253502,7213,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,40.162829,67.16417910447761,32.83582089552239,DATAXFER,0.36540962288686607
400cbb,rbp,82276267,4164,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,40.173945,66.66666666666667,33.333333333333336,DATAXFER,0.3793103448275862
400daa,rax,82292585,9517,masked,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",1,0,40.181913,66.66666666666667,33.333333333333336,CONDITION,0.34408602150537637
400ccc,rbx,82312824,2108,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,40.191795,66.16915422885572,33.83084577114428,INTEGER,0.3616600790513834
400cbb,rbx,82328450,7910,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,40.199426,65.67164179104478,34.32835820895522,DATAXFER,0.3793103448275862
400cc9,rax,82339688,8567,crash,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm0,%xmm0",0,1,40.204913,65.17412935323384,34.82587064676617,CONVERT,0.39655172413793105
400fe0,xmm1,82346557,6610,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,40.208267,65.17412935323384,34.82587064676617,DATAXFER,0.36540962288686607
400ff1,xmm0,82351495,243,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,40.210678,65.17412935323384,34.82587064676617,CONVERT,0.3741851368970013
40100b,xmm0,82360799,3825,masked,<bpnn_randomize_weights>,cmp,"cmp, %r14d,%r13d",1,0,40.215222,65.67164179104478,34.32835820895522,CONDITION,0.37254901960784315
4012eb,rflags,82391008,10627,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,40.229972,65.67164179104478,34.32835820895522,CONDITION,0.39040207522697795
4012eb,rflags,82394709,12889,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,40.23178,65.67164179104478,34.32835820895522,CONDITION,0.39040207522697795
400d98,rflags,82435777,12680,masked,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",1,0,40.251833,65.67164179104478,34.32835820895522,DATAXFER,0.4327956989247312
400fe4,xmm1,82439598,7048,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,40.253699,65.67164179104478,34.32835820895522,INTEGER,0.37659033078880405
400cbb,xmm0,82449337,2709,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,40.258454,66.16915422885572,33.83084577114428,DATAXFER,0.3793103448275862
400ff5,rflags,82455375,11596,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,40.261403,66.16915422885572,33.83084577114428,CONDITION,0.3639896373056995
400cd2,rdx,82475556,1225,masked,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm1,%xmm1",1,0,40.271257,66.16915422885572,33.83084577114428,CONVERT,0.4230769230769231
400ccc,rcx,82477975,4743,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,40.272438,66.16915422885572,33.83084577114428,INTEGER,0.3616600790513834
400fe8,rbx,82485813,7588,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,40.276265,65.67164179104478,34.32835820895522,INTEGER,0.39768339768339767
400ff1,xmm0,82522398,11735,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,40.29413,65.67164179104478,34.32835820895522,CONVERT,0.3741851368970013
400fe8,rcx,82545066,4260,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,40.305198,65.67164179104478,34.32835820895522,INTEGER,0.39768339768339767
4012eb,rbp,82589859,9289,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,40.327071,65.17412935323384,34.82587064676617,CONDITION,0.39040207522697795
400ff5,xmm0,82591062,10583,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,40.327658,64.67661691542288,35.32338308457712,CONDITION,0.3639896373056995
400cc5,rflags,82597079,1668,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",1,0,40.330596,64.17910447761194,35.82089552238806,INTEGER,0.41252699784017277
400ff5,rdx,82613279,3117,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,40.338507,64.17910447761194,35.82089552238806,CONDITION,0.3639896373056995
4012eb,xmm1,82622184,10097,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,40.342855,64.17910447761194,35.82089552238806,CONDITION,0.39040207522697795
400fe0,rcx,82622365,299,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,40.342943,64.17910447761194,35.82089552238806,DATAXFER,0.36540962288686607
400cc5,xmm0,82655939,8038,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r8,%rax,8),%rcx",1,0,40.359337,64.17910447761194,35.82089552238806,INTEGER,0.41252699784017277
400ff5,rflags,82689664,1620,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,40.375805,64.17910447761194,35.82089552238806,CONDITION,0.3639896373056995
400fe0,rbx,82707443,2607,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,40.384487,64.17910447761194,35.82089552238806,DATAXFER,0.36540962288686607
401d64,rflags,82711861,10209,crash,<load>,cmp,"cmp, %ebx,%ebp",0,1,40.386644,64.17910447761194,35.82089552238806,CONDITION,0.42105263157894735
400cbb,rbp,82716554,2435,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,40.388936,64.67661691542288,35.32338308457712,DATAXFER,0.3793103448275862
4012d0,rflags,82721539,12041,crash,<bpnn_create>,test,"test, %ebx,%ebx",0,1,40.39137,64.67661691542288,35.32338308457712,CONDITION,0.3111111111111111
4011f8,rdi,82746380,8005,masked,<bpnn_free>,mov,"mov, 0x40(%rbx),%rax",1,0,40.403499,65.17412935323384,34.82587064676617,DATAXFER,0.36585365853658536
400f10,rdx,82777857,1539,crash,<alloc_1d_dbl>,push,"push, %rbx",0,1,40.41887,65.17412935323384,34.82587064676617,STACK,0.46987951807228917
400cd0,rax,82815008,8354,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,40.43701,65.17412935323384,34.82587064676617,CONDITION,0.37467018469656993
400ff1,rax,82889686,9504,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,40.473475,65.17412935323384,34.82587064676617,CONVERT,0.3741851368970013
400ff1,rdx,82917452,8446,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,40.487033,65.17412935323384,34.82587064676617,CONVERT,0.3741851368970013
400fe8,rflags,82921053,9122,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,40.488792,65.67164179104478,34.32835820895522,INTEGER,0.39768339768339767
401d51,xmm0,82984369,5520,crash,<load>,mulss,"mulss, 0x337(%rip),%xmm0",0,1,40.519709,65.67164179104478,34.32835820895522,FP,0.3269230769230769
400f7c,rdx,82991224,8237,masked,<alloc_2d_dbl>,add,"add, $0x8,%rbx",1,0,40.523056,65.67164179104478,34.32835820895522,INTEGER,0.352112676056338
400da1,rbx,82996324,3232,masked,<bpnn_layerforward._omp_fn.0>,mulss,"mulss, (%rsi,%rax,4),%xmm0",1,0,40.525546,66.16915422885572,33.83084577114428,FP,0.4230769230769231
401d4d,rdx,82998469,9237,crash,<load>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,40.526594,66.16915422885572,33.83084577114428,CONVERT,0.375
400fe4,xmm0,83083030,424,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,40.567885,66.16915422885572,33.83084577114428,INTEGER,0.37659033078880405
400cd0,rcx,83093193,3989,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,40.572847,66.16915422885572,33.83084577114428,CONDITION,0.37467018469656993
4012d4,rax,83123115,3546,masked,<bpnn_create>,mov,"mov, (%rax,%r8,8),%rdx",1,0,40.587458,65.67164179104478,34.32835820895522,DATAXFER,0.4523809523809524
400fe4,rflags,83126173,11152,crash,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",0,1,40.588951,65.67164179104478,34.32835820895522,INTEGER,0.37659033078880405
400f1c,rflags,83131791,2117,masked,<alloc_1d_dbl>,mov,"mov, %rax,%rbx",1,0,40.591694,65.17412935323384,34.82587064676617,DATAXFER,0.3974358974358974
400cbb,xmm0,83139218,12196,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,40.595321,65.17412935323384,34.82587064676617,DATAXFER,0.3793103448275862
400cbe,rax,83141407,1715,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,40.59639,65.17412935323384,34.82587064676617,INTEGER,0.41434262948207173
400ccc,rcx,83158919,751,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,40.604941,65.17412935323384,34.82587064676617,INTEGER,0.3616600790513834
4012d8,rax,83177627,5270,crash,<bpnn_create>,xor,"xor, %ecx,%ecx",0,1,40.614076,65.67164179104478,34.32835820895522,LOGICAL,0.37254901960784315
400cd0,rbx,83207147,595,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,40.628491,66.16915422885572,33.83084577114428,CONDITION,0.37467018469656993
400fe0,rax,83220317,11092,masked,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",1,0,40.634921,66.16915422885572,33.83084577114428,DATAXFER,0.36540962288686607
400ccc,rflags,83225071,6448,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,40.637243,65.67164179104478,34.32835820895522,INTEGER,0.3616600790513834
400cbe,rflags,83251290,10985,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",0,1,40.650045,66.16915422885572,33.83084577114428,INTEGER,0.41434262948207173
400daa,rax,83263100,6976,crash,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",0,1,40.655812,65.67164179104478,34.32835820895522,CONDITION,0.34408602150537637
4012d4,rdx,83280957,8454,masked,<bpnn_create>,mov,"mov, (%rax,%r8,8),%rdx",1,0,40.664532,65.17412935323384,34.82587064676617,DATAXFER,0.4523809523809524
400cd0,rax,83285685,13608,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,40.66684,65.17412935323384,34.82587064676617,CONDITION,0.37467018469656993
4012eb,rbp,83319347,5457,masked,<bpnn_create>,cmp,"cmp, %ecx,%ebx",1,0,40.683277,65.67164179104478,34.32835820895522,CONDITION,0.39040207522697795
400da6,rcx,83321465,6616,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,40.684312,66.16915422885572,33.83084577114428,INTEGER,0.390625
400ff1,r14,83350167,8285,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,40.698327,66.16915422885572,33.83084577114428,CONVERT,0.3741851368970013
4012e7,rdi,83357380,6153,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.701849,66.16915422885572,33.83084577114428,INTEGER,0.36427566807313644
400cbb,rax,83416290,813,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",0,1,40.730614,66.16915422885572,33.83084577114428,DATAXFER,0.3793103448275862
400ff1,rcx,83427758,2215,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,40.736214,65.67164179104478,34.32835820895522,CONVERT,0.3741851368970013
400cf8,rdx,83437110,395,masked,<bpnn_adjust_weights._omp_fn.1>,addss,"addss, %xmm0,%xmm1",1,0,40.740781,65.67164179104478,34.32835820895522,FP,0.4027777777777778
400ff5,rflags,83460797,557,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,40.752347,65.67164179104478,34.32835820895522,CONDITION,0.3639896373056995
400fe8,rflags,83463319,10929,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,40.753578,65.67164179104478,34.32835820895522,INTEGER,0.39768339768339767
400ff8,rcx,83475132,7452,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,40.759347,65.17412935323384,34.82587064676617,FP,0.3530895334174023
400ff1,rcx,83475177,5923,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,40.759369,65.17412935323384,34.82587064676617,CONVERT,0.3741851368970013
401205,rdi,83483016,9309,masked,<bpnn_free>,mov,"mov, 0x50(%rbx),%rax",1,0,40.763196,65.17412935323384,34.82587064676617,DATAXFER,0.3333333333333333
400f24,xmm0,83508945,7598,masked,<alloc_1d_dbl>,pop,"pop, %rbx",1,0,40.775858,65.17412935323384,34.82587064676617,STACK,0.3829787234042553
400ff1,rcx,83554549,4042,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,40.798126,65.17412935323384,34.82587064676617,CONVERT,0.3741851368970013
400ff8,xmm0,83576886,8361,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,40.809033,64.67661691542288,35.32338308457712,FP,0.3530895334174023
400fe8,rflags,83580456,9022,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,40.810776,65.17412935323384,34.82587064676617,INTEGER,0.39768339768339767
401209,rdx,83600271,11215,masked,<bpnn_free>,mov,"mov, (%rax,%rbp,8),%rdi",1,0,40.820452,64.67661691542288,35.32338308457712,DATAXFER,0.3870967741935484
400f19,rcx,83612517,6543,masked,<alloc_1d_dbl>,test,"test, %rax,%rax",1,0,40.826431,65.17412935323384,34.82587064676617,CONDITION,0.39285714285714285
400cbb,rflags,83621797,3767,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,40.830963,65.17412935323384,34.82587064676617,DATAXFER,0.3793103448275862
4012e7,rcx,83634803,5040,crash,<bpnn_create>,add,"add, $0x1,%rcx",0,1,40.837314,65.17412935323384,34.82587064676617,INTEGER,0.36427566807313644
400ff8,rflags,83643453,9100,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,40.841537,65.17412935323384,34.82587064676617,FP,0.3530895334174023
400f1c,rflags,83645614,49,crash,<alloc_1d_dbl>,mov,"mov, %rax,%rbx",0,1,40.842593,65.67164179104478,34.32835820895522,DATAXFER,0.3974358974358974
400fe4,rflags,83709948,10098,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,40.874007,65.17412935323384,34.82587064676617,INTEGER,0.37659033078880405
4012e7,rdx,83717284,10740,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,40.877589,65.17412935323384,34.82587064676617,INTEGER,0.36427566807313644
4012d8,rflags,83738436,1996,crash,<bpnn_create>,xor,"xor, %ecx,%ecx",0,1,40.887917,64.67661691542288,35.32338308457712,LOGICAL,0.37254901960784315
400cbb,rbp,83745501,12601,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,40.891367,64.67661691542288,35.32338308457712,DATAXFER,0.3793103448275862
400ff8,rflags,83759978,12100,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,40.898436,64.17910447761194,35.82089552238806,FP,0.3530895334174023
400fe8,rcx,83768008,209,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,40.902357,64.17910447761194,35.82089552238806,INTEGER,0.39768339768339767
400fe8,xmm0,83774230,13654,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,40.905395,64.17910447761194,35.82089552238806,INTEGER,0.39768339768339767
400cd0,rflags,83780402,7642,masked,<bpnn_adjust_weights._omp_fn.1>,cmp,"cmp, %eax,%ebx",1,0,40.908409,64.17910447761194,35.82089552238806,CONDITION,0.37467018469656993
400daa,rax,83837661,4693,crash,<bpnn_layerforward._omp_fn.0>,cmp,"cmp, %eax,%ecx",0,1,40.936369,64.17910447761194,35.82089552238806,CONDITION,0.34408602150537637
400da6,rflags,83845423,12130,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,40.940159,64.17910447761194,35.82089552238806,INTEGER,0.390625
400fd5,rdx,83898978,7650,crash,<bpnn_randomize_weights>,xor,"xor, %ebx,%ebx",0,1,40.966309,64.67661691542288,35.32338308457712,LOGICAL,0.375
400cb0,xmm0,83901651,190,masked,<bpnn_adjust_weights._omp_fn.1>,movss,"movss, (%r11),%xmm0",1,0,40.967615,64.67661691542288,35.32338308457712,DATAXFER,0.39655172413793105
4011f8,rbx,83916498,6254,masked,<bpnn_free>,mov,"mov, 0x40(%rbx),%rax",1,0,40.974864,65.17412935323384,34.82587064676617,DATAXFER,0.36585365853658536
400ff5,rdx,83936655,7169,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,40.984707,65.17412935323384,34.82587064676617,CONDITION,0.3639896373056995
400da6,rflags,83973013,7476,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,41.00246,65.17412935323384,34.82587064676617,INTEGER,0.390625
4012d8,rdx,83986413,12695,masked,<bpnn_create>,xor,"xor, %ecx,%ecx",1,0,41.009004,64.67661691542288,35.32338308457712,LOGICAL,0.37254901960784315
400f78,rflags,84003896,2699,crash,<alloc_2d_dbl>,xor,"xor, %eax,%eax",0,1,41.017541,64.17910447761194,35.82089552238806,LOGICAL,0.36
400d98,rcx,84021344,2885,crash,<bpnn_layerforward._omp_fn.0>,mov,"mov, (%r8,%rax,8),%rdx",0,1,41.02606,63.681592039801,36.318407960199,DATAXFER,0.4327956989247312
400f89,rax,84040481,10742,crash,<alloc_2d_dbl>,cmp,"cmp, %r12,%rbx",0,1,41.035405,63.681592039801,36.318407960199,CONDITION,0.4431818181818182
400f21,rcx,84044476,10686,crash,<alloc_1d_dbl>,mov,"mov, %rbx,%rax",0,1,41.037356,64.17910447761194,35.82089552238806,DATAXFER,0.39285714285714285
400ce1,rax,84081157,6772,masked,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm1,%xmm1",1,0,41.055267,64.67661691542288,35.32338308457712,CONVERT,0.36065573770491804
400cbe,xmm0,84099272,12409,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",0,1,41.064112,64.67661691542288,35.32338308457712,INTEGER,0.41434262948207173
400ff8,rflags,84100791,6493,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,41.064854,65.17412935323384,34.82587064676617,FP,0.3530895334174023
400d9c,rflags,84107434,10779,crash,<bpnn_layerforward._omp_fn.0>,movss,"movss, (%rdx,%rbx,1),%xmm0",0,1,41.068098,65.17412935323384,34.82587064676617,DATAXFER,0.38
400cf0,rbx,84143990,10866,crash,<bpnn_adjust_weights._omp_fn.1>,unpcklpd,"unpcklpd, %xmm0,%xmm0",0,1,41.085948,65.17412935323384,34.82587064676617,UnKnown,0.46875
4012d0,rcx,84153271,10105,crash,<bpnn_create>,test,"test, %ebx,%ebx",0,1,41.09048,65.17412935323384,34.82587064676617,CONDITION,0.3111111111111111
400fd0,rdx,84156373,12767,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,41.091995,65.17412935323384,34.82587064676617,CONDITION,0.2916666666666667
400ccc,rax,84162098,11406,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",1,0,41.09479,65.17412935323384,34.82587064676617,INTEGER,0.3616600790513834
400fe8,rdx,84170966,6360,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,41.09912,64.67661691542288,35.32338308457712,INTEGER,0.39768339768339767
4012e7,rcx,84175808,8188,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,41.101485,64.17910447761194,35.82089552238806,INTEGER,0.36427566807313644
400fe4,rflags,84183063,8386,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,41.105027,64.17910447761194,35.82089552238806,INTEGER,0.37659033078880405
400ff1,rcx,84207472,6241,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,41.116946,63.681592039801,36.318407960199,CONVERT,0.3741851368970013
400cc2,rflags,84230828,3522,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",1,0,41.128351,63.18407960199005,36.81592039800995,DATAXFER,0.37037037037037035
400ce8,rbp,84241878,7173,masked,<bpnn_adjust_weights._omp_fn.1>,addsd,"addsd, %xmm1,%xmm0",1,0,41.133746,63.18407960199005,36.81592039800995,FP,0.3695652173913043
400cbb,rbx,84255684,5202,masked,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rdx",1,0,41.140488,63.681592039801,36.318407960199,DATAXFER,0.3793103448275862
400cd5,rflags,84271958,6000,masked,<bpnn_adjust_weights._omp_fn.1>,mulsd,"mulsd, %xmm2,%xmm0",1,0,41.148434,63.18407960199005,36.81592039800995,FP,0.35294117647058826
400ce1,xmm0,84288474,5844,crash,<bpnn_adjust_weights._omp_fn.1>,cvtps2pd,"cvtps2pd, %xmm1,%xmm1",0,1,41.156499,63.18407960199005,36.81592039800995,CONVERT,0.36065573770491804
400ccc,rflags,84315666,6751,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,41.169777,62.6865671641791,37.3134328358209,INTEGER,0.3616600790513834
400ccc,rcx,84323648,6040,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,41.173674,63.18407960199005,36.81592039800995,INTEGER,0.3616600790513834
400fe8,rflags,84326984,2175,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,41.175303,63.18407960199005,36.81592039800995,INTEGER,0.39768339768339767
400da6,xmm1,84355147,4344,crash,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",0,1,41.189055,63.18407960199005,36.81592039800995,INTEGER,0.390625
400fe0,rflags,84403157,5158,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,41.212498,63.18407960199005,36.81592039800995,DATAXFER,0.36540962288686607
400f89,rax,84404497,11830,crash,<alloc_2d_dbl>,cmp,"cmp, %r12,%rbx",0,1,41.213153,62.6865671641791,37.3134328358209,CONDITION,0.4431818181818182
400f21,rflags,84405116,9396,crash,<alloc_1d_dbl>,mov,"mov, %rbx,%rax",0,1,41.213455,62.6865671641791,37.3134328358209,DATAXFER,0.39285714285714285
400fe8,rflags,84444935,3944,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,41.232898,62.18905472636816,37.81094527363184,INTEGER,0.39768339768339767
400fe4,xmm1,84450455,6825,masked,<bpnn_randomize_weights>,lea,"lea, (%rax,%rbx,4),%rbp",1,0,41.235594,62.18905472636816,37.81094527363184,INTEGER,0.37659033078880405
